pub_id,title,type,bibtex,author,editor,isbn,url,date,urldate,booktitle,issuetitle,journal,volume,number,pages,publisher,address,edition,chapter,institution,organization,school,series,crossref,abstract,howpublished,key,techtype,comment,note,image_url,doi,is_isbn,rel_page,status,added,modified,use_capabilites,import_id
103,Modulations for Visible Light Communications With Dimming Control,article,RN50,K. Lee and H. Park,,1041-1135,,2011-01-01,0000-00-00,,,IEEE Photonics Technology Letters,23,16,1136-1138,,,,,,,,,,"Visible light communication (VLC) uses solid-state lightings to transmit information; therefore, it is necessary that modulation schemes for VLC provide dimming control. In this letter, we propose a multiple pulse position modulation (MPPM) to offer both functions of modulating data-stream and controlling the brightness at the same time. According to the dimming level, we control the number of pulses of MPPM in one symbol duration. We analyze communication performance in terms of the normalized power requirement and spectral efficiency. From our studies, we show that MPPM is superior to variable on-off keying (VOOK) and variable pulse position modulation (VPPM) proposed in the IEEE 802.15 VLC task group.",,,,,,,10.1109/LPT.2011.2157676,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
104,Indoor Channel Characteristics for Visible Light Communications,article,RN46,K. Lee and H. Park and J. R. Barry,,1089-7798,,2011-01-01,0000-00-00,,,IEEE Communications Letters,15,2,217-219,,,,,,,,,,"In this letter, we present indoor multipath dispersion characteristics for visible light communications (VLC). Since the VLC uses a wide spectrum between 380 nm and 780 nm, the conventional narrowband model for infrared may not apply. We generalize the Barry's model by including wavelength-dependent white LED characteristics and spectral reflectance of indoor reflectors. We perform a computer simulation to compare the power delay profile of the VLC with that of infrared communications. From our studies, we show that the VLC provides a larger transmission bandwidth than infrared communications.",,,,,,,10.1109/LCOMM.2011.010411.101945,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
121,High-Throughput Low-Complexity Link Adaptation for MIMO BIC-OFDM Systems,article,RN48,C. Shin and H. Kim and K. J. Kim and H. Park,,0090-6778,,2011-01-01,0000-00-00,,,IEEE Transactions on Communications,59,4,1078-1088,,,,,,,,,,"This paper introduces a new link adaptation (LA) approach called the adaptive modulation, coding, and spatial mode (AMCS) scheme for multiple-input multiple-output bit-interleaved coded orthogonal frequency division multiplexing (MIMO BIC-OFDM) systems. The AMCS technique can provide both minimal performance degradation and significant throughput gain by controlling the spatial streams. With this technique, we can derive a simple and accurate closed-form expression of an instantaneous bit error rate (I-BER). Based on the I-BER, the proposed AMCS scheme chooses an appropriate modulation, coding, and spatial mode (MCS) type that improves the system performance while satisfying the quality of service (QoS) requirement. A simplified MCS type search method is also proposed, which allows the receiver to effectively select a MCS type and then send it back to the transmitter by using only a small amount of information bits. The simulation results confirm the superiority of the proposed AMCS approach over conventional LA schemes in trading high-throughput for reduced complexity.",,,,,,,10.1109/TCOMM.2011.012711.100141,0,0,published,2017-04-18 18:07:58,2017-04-18 18:07:58,,
82,Performance of Multiuser Transmit Diversity in Spatially Correlated Channels,article,RN45,H. Kim and N. Kim and W. Choi and H. Park,,1089-7798,,2010-01-01,0000-00-00,,,IEEE Communications Letters,14,9,824-826,,,,,,,,,,"This paper investigates the performance of an Alamouti coding based transmit diversity scheme with multiuser max-scheduling in spatially correlated channels. An exact closed form of ergodic capacity is derived, and bit error rate (BER) analysis is performed with a log likelihood radio (LLR) approach for two transmit antennas case. Our analytical and numerical results verify a positive effect of spatial correlation on multiuser diversity in terms of ergodic capacity. We show, however, that spatial correlation is beneficial in terms of BER until a certain signal-to-noise ratio (SNR) level while it hurts BER as SNR increases compared with ergodic capacity.",,,,,,,10.1109/LCOMM.2010.080410.100909,0,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
102,An Efficient CP Compensation for SC-FDE With Insufficient CP Symbols,article,RN43,H. Lee and Y. Lee and H. Park,,1089-7798,,2010-01-01,0000-00-00,,,IEEE Communications Letters,14,6,548-550,,,,,,,,,,"In this letter, we propose a method to mitigate interferences for single carrier frequency domain equalization (SC-FDE) with insufficient cyclic prefix (CP) symbols. The resultant channel matrices are not circulant due to some missing symbols. Unlike OFDM, however, the reconstruction of missing symbols using the estimated symbols is not effective. We propose that these missing symbols may be filled with the symbols in the following received block when the channel is static over the consecutive blocks. Since this method does not require estimation of symbols, the precision of detection can be enhanced. The improvement in the performance of this method is still limited since interferences are not completely removed. An iterative interference cancellation method is used to remove the residual interferences. The performance of proposed method is verified by simulations.",,,,,,,10.1109/LCOMM.2010.06.092435,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
108,Performance of MC-CDM Systems With MMSEC Over Rayleigh Fading Channels,article,RN44,Y. Lee and N. Kim and H. Park,,0018-9545,,2010-01-01,0000-00-00,,,IEEE Transactions on Vehicular Technology,59,6,3126-3130,,,,,,,,,,"In this paper, we investigate the performance of multicarrier code-division multiplexing (MC-CDM) systems with minimum mean square error combining (MMSEC) over a Rayleigh fading channel. An approximated expression on the symbol error rate (SER) for MMSEC is derived. The approximated expression provides an accurate approximation of the true SER, particularly for systems with higher modulation and a small spreading factor. Through the derived error performances, we also calculate the achievable diversity order. MC-CDM systems with MMSEC achieve the same asymptotical diversity order of 1, regardless of the spreading factor. Within practical signal-to-noise ratio (SNR) ranges, the effective diversity order is further increased as a larger spreading factor is used. The derived analytical expressions are verified by numerical and simulation results.",,,,,,,10.1109/TVT.2010.2046506,0,0,published,2017-04-18 18:07:57,2017-04-18 18:07:57,,
100,Bit Error Performance of Convolutional Coded MIMO System With Linear MMSE Receiver,article,RN42,N. Kim and H. Park,,1536-1276,,2009-01-01,0000-00-00,,,IEEE Transactions on Wireless Communications,8,7,3420-3424,,,,,,,,,,"In this letter, we introduce an analytical expression to the coded bit error rate (BER) of a MIMO system with a linear minimum mean square error (MMSE) receiver. We derive the moment generating function (MGF) of the SINR for arbitrary antenna configurations from the cumulative density function of SINR.We show that the moment generating function of the SINR at the MMSE detector output can be used to estimate the BER performance of a coded MIMO system. The analysis is simple and gives an accurate BER estimation at a high SNR. Based on the analytical and simulated results, the diversity order is dependent on the antenna configuration and the free distance of the convolutional code. Finally, we compare the analytical expression with simulated results for validation.",,,,,,,10.1109/TWC.2009.080938,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
107,BER Performance of Downlink MC-CDMA With ORC in Nakagami-&Lt;I&Gt;M&Lt;/I&Gt; Fading Channel,article,RN41,Yusung Lee and Namshik Kim and Hyuncheol Park,,,,2009-01-01,0000-00-00,,,IEICE Transactions on Communications,E92.B,4,1349-1352,,,,,,,,,,"In this letter, we derive an exact bit error rate (BER) expression for downlink multi-carrier code division multiple access (MC-CDMA) systems with orthogonal restoring combining (ORC) in Nakagami-m fading channel. A simple approximated expression is also provided. For uncoded and coded MC-CDMA systems, the BER expressions are calculated based on the moment generating function (MGF) of the combined fading random variable. The derived analytic expressions are verified by simulation results.",,,,,,,10.1587/transcom.E92.B.1349,1,0,published,2017-04-18 18:07:57,2017-04-18 18:07:57,,
109,A RAKE Receiver With an ICI/ISI Equalizer for a CCK Modem,article,RN39,Y. Lee and H. Park,,0018-9545,,2009-01-01,0000-00-00,,,IEEE Transactions on Vehicular Technology,58,1,198-206,,,,,,,,,,"In this paper, we first derive the theoretical performance of a complementary code keying (CCK) code on an additive white Gaussian noise (AWGN) channel and over a multipath channel. To derive the error performance, we use the weight and cross-correlation distributions of the CCK code for optimal and suboptimal decoding, respectively, based on union bound. In addition, we propose a RAKE receiver for a CCK modem, which is suitable for a multipath environment with a large delay spread. The RAKE receiver principle is acceptable for modest multipath because it can coherently combine multipath components to provide signal-to-noise ratio (SNR) enhancement. However, as the delay spread is larger and the data rate of systems goes higher, intersymbol interference (ISI) generated due to multipath environments are increased. To handle the increasing ISI, the CCK modem needs an equalization technique to remove the ISI, together with RAKE processing. Thus, our proposed system is based on a channel matched filter (CMF) with a decision feedback equalizer (DFE). The CMF is applied for RAKE processing, whereas the DFE structure is used for ISI cancellation. In our system, ISI is calculated and removed by using a decoded CCK codeword.",,,,,,,10.1109/TVT.2008.925001,0,0,published,2017-04-18 18:07:57,2017-04-18 18:07:57,,
117,Preamble Design for Joint Estimation of CFO and I/Q Imbalance for Direct Conversion OFDM System,article,RN40,J. Park and Y. Lee and H. Park,,1751-8628,,2009-01-01,0000-00-00,,,IET Communications,3,4,597-602,,,,,,,,,,"This paper proposes a preamble structure for joint estimation of carrier frequency offset (CFO) and I/Q imbalance. Because existing methods cannot guarantee correct solutions within all range of CFOs, we derive two constraints of phase rotations applied to repetition patterns. By using the preamble based on the presented constraints, CFO is optimally estimated, and I/Q imbalance estimation is possible in all ranges of CFO with low complexity. Numerical results verify the importance and necessity of these constraints for joint estimation.",,,,,,,10.1049/iet-com.2008.0249,0,0,published,2017-04-18 18:07:58,2017-04-18 18:07:58,,
65,Low Complexity Tree Searching-Based Iterative Precoding Techniques for Multiuser MIMO Broadcast Channel,article,RN35,Jongsub Cha and Kyungho Park and Joonhyuk Kang and Hyuncheol Park,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,6,2045-2048,,,,,,,,,,"In this letter, we propose two computationally efficient precoding algorithms that achieve near-ML performance for multiuser MIMO downlink. The proposed algorithms perform tree expansion after lattice reduction. The first full expansion is tried by selecting the first level node with a minimum metric, constituting a reference metric. To find an optimal sequence, they iteratively visit each node and terminate the expansion by comparing node metrics with the calculated reference metric. By doing this, they significantly reduce the number of undesirable node visit. Monte-Carlo simulations show that both proposed algorithms yield near-ML performance with considerable reduction in complexity compared with that of the conventional schemes such as sphere encoding.",,,,,,,10.1093/ietcom/e91-b.6.2045,1,0,published,2017-04-18 18:07:51,2017-04-18 18:07:51,,
71,Enhanced Lattice-Reduction Precoding Using List Quantizer for Multi-antenna Multi-user Communication,article,RN30,Sooyoung Hur and Namshik Kim and Hyuncheol Park and Joonhyuk Kang,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,1,351-354,,,,,,,,,,"Based on an analysis of the error patterns in lattice-reduction (LR) precoding in a multiple-antenna broadcast channel, this paper proposes a simple precoding technique that can reduce the quantization error. The proposed scheme establishes a lattice list to provide more can-didates for transmission power reduction based on the analysis of the patterns of the error in the LR precoding method [9]. Simulation results show that the proposed scheme matches the BER performance of more complex precedents (such as the vector perturbation using sphere encoding) with significant saving in complexity.",,,,,,,10.1093/ietcom/e91-b.1.351,1,0,published,2017-04-18 18:07:52,2017-04-18 18:07:52,,
83,Approaching Maximum-Likelihood Performance With Reduced Complexity for a Double Space-Time Transmit Diversity System,article,RN34,H. Kim and H. Park,,1751-8628,,2008-01-01,0000-00-00,,,IET Communications,2,5,682-689,,,,,,,,,,"A reduced-complexity detector approaching maximum-likelihood (ML) detection performance is presented for the double space-time transmit diversity system. The proposed scheme exploits both the special structure of equivalent channel matrix and decision-feedback detection. This accounts for accomplishing near-ML or ML performance with significantly relieved computational loads. Moreover, to moderate the average complexity, several distance metric selection criteria are proposed. We can control performance and computational savings according to different distance metric selection rules. Numerical results show that the proposed detector requires significantly fewer computations than that of the Schnorr-Euchner sphere-decoding algorithm in terms of both the worst-case and the average complexity.",,,,,,,10.1049/iet-com:20070305,0,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
84,An Efficient Maximum-Likelihood Detector for Four-Transmit-Antenna Quasi-orthogonal Space-Time Block Code,article,RN32,Hyounkuk Kim and Hyuncheol Park,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,2,666-668,,,,,,,,,,"This letter deals with computationally efficient maximumlikelihood (ML) detection for the quasi-orthogonal space-time block code (QOSTBC) with four transmit antennas. The proposed ML detector uses a permutation based real-valued equivalent channel matrix representation. As a result, the complexity of ML detection problem is moderated from O(2|A|2) to O(4|A|), where |A| is modulation order. Numerical results show that the proposed ML detector provides ML performance and achieves greatly high computational savings.",,,,,,,10.1093/ietcom/e91-b.2.666,1,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
85,Reduced-Complexity Near-ML Detector for a Coded DSTTD-OFDM System,article,RN37,Hyounkuk Kim and Hyuncheol Park,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,11,3749-3752,,,,,,,,,,"This letter introduces an efficient near-maximum likelihood (ML) detector for a coded double space-time transmit diversity-orthogonal frequency division multiplexing (DSTTD-OFDM) system. The proposed near-ML detector constructs a candidate vector set through a relaxed minimization method. It reduces computational loads from $mathcalO(2|mathcalA|^2)$ to $mathcalO(|mathcalA|^2)$, where $|mathcalA|$ is the modulation order. Numerical results indicate that the proposed near-ML detector provides both almost ML performance and considerable complexity savings.",,,,,,,10.1093/ietcom/e91-b.11.3749,1,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
86,Simplified Maximum-Likelihood Detection for a Coded DSTTD-OFDM System,article,RN33,Hyounkuk Kim and Hyuncheol Park,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,3,959-962,,,,,,,,,,"We present a low-complexity maximum likelihood (ML) detector for a coded double space-time transmit diversity-orthogonal frequency division multiplexing (DSTTD-OFDM) system. The proposed ML detector exploits properties of two permuted equivalent channel matrices and multiple decision-feedback (DF) detections. This can reduce computational efforts from O(|A|4) to O(2|A|2) with maintaining ML performance, where |A| is the modulation order. Numerical results shows that the proposed ML detector obtains ML performance and requires remarkably lower computational loads compared with the conventional ML detector.",,,,,,,10.1093/ietcom/e91-b.3.959,1,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
97,Performance Analysis of MIMO System With Linear MMSE Receiver,article,RN38,N. Kim and Y. Lee and H. Park,,1536-1276,,2008-01-01,0000-00-00,,,IEEE Transactions on Wireless Communications,7,11,4474-4478,,,,,,,,,,"This paper considers the uncoded multiple-input multiple-output (MIMO) system with linear minimum mean square error (MMSE) detection under ideal fast fading. The distribution of SINR at the output of the MMSE detection is derived for a small number of transmit and receive antennas. We present new approximation for the Gaussian Q-function driven by numerical simulation. Based on the SINR distribution and new approximation for Q-function, we analyze the performance of linear MMSE detection under ideal fast fading environment. By comparing the analytical results and Monte Carlo simulated results, we validate the analytical results.",,,,,,,10.1109/T-WC.2008.070785,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
99,Low-Complexity Iterative Equalisation and Decoding for Wireless Optical Communications [Optical Wireless Communications],article,RN31,N. Kim and H. Park,,1751-8628,,2008-01-01,0000-00-00,,,IET Communications,2,1,61-65,,,,,,,,,,"A low-complexity scheme of iterative equalisation and decoding by combining a recursive systematic convolutional code and a pulse-position modulation is proposed here. A graph- based equalisation for intersymbol interference (ISI) known at both transmitter and receiver is considered. By representing the memory channel with ISI as the factor graph and applying sum-product (SP) algorithm to this graph, a posteriori probability (APP) of the desired symbol necessary to implement iterative equalisation and decoding is derived. A partial response precoding is used to reduce the span of ISI from a possible infinite number of two baud periods. This precoding scheme makes the factor graph of memory channel cycle-free, and SP algorithm for combating ISI converges to an optimum detection. Numerical results show that the proposed low-complexity strategy has almost the same performance as the optimum turbo equalisation.",,,,,,,10.1049/iet-com:20060388,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
122,Improved Decision-Feedback Detection Schemes for STBC Over Time-Selective Fading Channels,article,RN36,Cheolkyu Shin and Hyounkuk Kim and Hyuncheol Park,,,,2008-01-01,0000-00-00,,,IEICE Transactions on Communications,E91.B,9,3013-3016,,,,,,,,,,"This letter proposes two efficient decision-feedback (DF) detection schemes for space-time block code (STBC) over time-selective fading channels. The existing DF detection causes error propagation when the first symbol is not detected correctly. However, the proposed detection schemes provide two candidates according to a channel gain or an average log-likelihood ratio (LLR) based selection rule and choose a better candidate for the first symbol. Simulation results show that the proposed detection schemes reduce error propagation and yield significant signal-to-noise ratio (SNR) gain with moderate complexity, compared to the existing DF detection scheme.",,,,,,,10.1093/ietcom/e91-b.9.3013,1,0,published,2017-04-18 18:07:58,2017-04-18 18:07:58,,
72,A V-BLAST System Using Modulation Set Selection for Reduced-Complexity Tree Searching in the QRD-M Algorithm,article,RN29,KIM Hyounkuk and JEON Kihwan and KANG Joonhyuk,,1745-1345,,2007-01-01,0000-00-00,,,IEICE transactions on communications,90,12,3665-3669,,,,,,,,,,"This letter presents a new vertical Bell Labs layered space-time (V-BLAST) transmission scheme for developing low-complexity tree searching in the QRD-M algorithm. In the new V-BLAST system, we assign modulation scheme in ascending order from top to bottom tree branches. The modulation set to be assigned is decided by two criteria: minimum performance loss and maximum complexity reduction. We also propose an open-loop power allocation algorithm to surmount the performance loss. Numerical results show that the proposed V-BLAST transmission approach can significantly reduce the computational loads of the QRD-M algorithm with a slight performance degradation.",,,,,,,,0,0,published,2017-04-18 18:07:52,2017-04-18 18:07:52,,
78,Efficient DFT-Based Channel Estimation for OFDM Systems on Multipath Channels,article,RN27,Y. Kang and K. Kim and H. Park,,1751-8628,,2007-01-01,0000-00-00,,,IET Communications,1,2,197-202,,,,,,,,,,"An improved discrete Fourier transform (DFT)-based channel estimation for orthogonal frequency division multiplexing systems is proposed. Conventional DFT-based channel estimations improve the performance by suppressing time domain noise. However, they potentially require information on channel impulse responses and may also result in mean-square error (MSE) floor due to incorrect channel information such as channel delay spread. In contrast, our purposed channel estimation can improve the performance by deciding significant channel taps adaptively without requiring any channel statistical information. Significant channel taps are detected on the basis of a predetermined threshold. The optimal threshold to reduce the MSE of the estimation is also derived, and it is confirmed by computer simulation. Simulation results demonstrate that the proposed algorithm can improve the MSE performance ~6.5 dB compared with the conventional DFT-based estimation, and the MSE floor is not observed in any channels.",,,,,,,10.1049/iet-com:20050337,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
88,Modified Enhanced Max-Log-Maximum a Posteriori Algorithm Using Variable Scaling Factor,article,RN28,J. Kim and J. Kim and H. Park and B. Kim and S. Park,,1751-8628,,2007-01-01,0000-00-00,,,IET Communications,1,5,1061-1066,,,,,,,,,,"Using a variable scaling factor (VSF), a modified enhanced max-log-maximum a posteriori (EMLMAP) algorithm is proposed to improve the performance of the conventional EMLMAP algorithm which uses a fixed SF. The VSF, maximising the mutual information exchanged between component decoders in a turbo decoder, is adaptively varied with a priori information of each component decoder. For a large size of interleaver, it is shown that the proposed algorithm improves the bit error rate performance and speed of decoding convergence of the conventional EMLMAP algorithm. The improved speed of the decoding convergence reduces the average number of iterations and results in low-power implementations of a turbo decoder.",,,,,,,10.1049/iet-com:20060632,0,0,published,2017-04-18 18:07:54,2017-04-18 18:07:54,,
91,High Speed Transmission for a Coaxial Cable Based In-Home Network,article,RN25,K. Kim and J. Lee and Y. Lee and J. Kang and H. Park,,0098-3063,,2006-01-01,0000-00-00,,,IEEE Transactions on Consumer Electronics,52,2,430-435,,,,,,,,,,"The in-home network is a crucial system for ubiquitous multimedia environments, in order to provide economical and effective high data rate transmission, we propose a transmission scheme based on the multi-carrier technique. We employ a coaxial cable channel as the transmission medium deployed for cable television (CATV). Through experiments, we show that it is possible to transmit a signal centered at 1.2 GHz with 528 MHz bandwidth without giving severe interference to the CATV system. With this observation, we propose an orthogonal frequency division multiplexing (OFDM)-based transmission scheme motivated by successful implementation of multiband OFDM (MB-OFDM) as the short range wireless transmission medium. The proposed OFDM-based system with several elementary techniques specialized in the coaxial cable for home network (CoHoNet) can achieve robust transmission over several experimental channel realizations with low power consumption.",,,,,,,10.1109/TCE.2006.1649660,0,0,published,2017-04-18 18:07:55,2017-04-18 18:07:55,,
111,Low Complexity LMMSE Channel Estimation for OFDM,article,RN26,M. Noh and Y. Lee and H. Park,,1350-2425,,2006-01-01,0000-00-00,,,IEE Proceedings - Communications,153,5,645-650,,,,,,,,,,"The authors propose low complexity versions of a linear minimum mean square error (LMMSE) channel estimator for orthogonal frequency division multiplexing (OFDM) systems. They partition the channel autocorrelation matrix in the LMMSE estimator into small sub-matrices. The size of sub-matrix is determined by channel coherence bandwidth, a range of highly correlated channel frequency responses. Since the proposed estimator uses small sub-matrices instead of the whole channel auto-correlation matrix, the complexity is significantly reduced in spite of slight performance degradation. The performance of mean square error (MSE) has been evaluated in an exponential decay channel model through computer simulation to verify the validities of proposed schemes",,,,,,,10.1049/ip-com:20050026,0,0,published,2017-04-18 18:07:57,2017-04-18 18:07:57,,
75,A New Enhanced Coding Scheme for Robust Bit-Stream of ATSC DTV,article,RN23,Kim Jaebum and Kim Namshik and Ji Kumran and Kim Seungwon and Park Hyuncheol,,0098-3063,,2005-01-01,0000-00-00,,,IEEE Transactions on Consumer Electronics,51,2,457-462,,,,,,,,,,"In this paper a new enhanced coding scheme of ATSC DTV standard is presented. The proposed coding scheme is a modified trellis codes of enhanced 8-VSB for robust bit-stream mode. By computing the distance spectrum, we derive the theoretical upper bound on the first event error probability of the proposed trellis codes. Based on the derivation, the proposed coding scheme has slightly better performance on AWGN channel than the conventional enhanced S-VSB coding scheme at high signal-to-noise ratio (SNR). We also show that the proposed coding scheme has better performance than any existing coding schemes of ATSC DTV standard by using the Monte Carlo simulations.",,,,,,,10.1109/TCE.2005.1467987,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
74,Trellis-Coded Multiple-Pulse-Position Modulation for Wireless Infrared Communications,article,RN20,Park Hyuncheol and J. R. Barry,,0090-6778,,2004-01-01,0000-00-00,,,IEEE Transactions on Communications,52,4,643-651,,,,,,,,,,"We present new trellis codes based on multiple-pulse-position modulation (MPPM) for wireless infrared communication. We assume that the receiver uses maximum-likelihood sequence detection to mitigate the effects of channel dispersion, which we model using a first-order lowpass filter. Compared to trellis codes based on PPM, the new codes are less sensitive to multipath dispersion and offer better power efficiency when the desired bit rate is large, compared with the channel bandwidth. For example, when the bit rate equals the bandwidth, trellis-coded (17 2)-MPPM requires 1.4 dB less optical power than trellis-coded 16-PPM having the same constraint length.",,,,,,,10.1109/TCOMM.2004.826382,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
96,An Improvement of UMP-BP Decoding Algorithm Using the Minimum Mean Square Error Linear Estimator,article,RN22,Namshik Kim and Jaebum Kim and Hyuncheol Park and Seung-Bum Suh,,1225-6463,,2004-01-01,0000-00-00,,,ETRI Journal,26,5,432-436,,,,,,,,,,"In this paper, we propose the modified uniformly most powerful (UMP) belief-propagation (BP)-based decoding algorithm which utilizes multiplicative and additive factors to diminish the errors introduced by the approximation of the soft values given by a previously proposed UMP BP-based algorithm. This modified UMP",,,,,,,http://dx.doi.org/10.4218/etrij.04.0703.0019,0,0,published,2017-04-18 18:07:55,2017-04-18 18:07:55,,
98,Modified UMP-BP Decoding Algorithm Based on Mean Square Error,article,RN21,N. Kim and H. Park,,0013-5194,,2004-01-01,0000-00-00,,,Electronics Letters,40,13,816-817,,,,,,,,,,"The modified uniformly most powerful belief-propagation (UMP-BP) decoding algorithm is proposed. This utilises a new normalisation factor to diminish the error introduced by approximation of the soft values. The proposed algorithm shows better performance than the normalisation UMP-BP algorithm, and has the same complexity of implementation.",,,,,,,10.1049/el:20040551,0,0,published,2017-04-18 18:07:56,2017-04-18 18:07:56,,
114,Performance Bound on Multiple-Pulse Position Modulation,article,RN18,Hyuncheol Park,,1349-9432,http://dx.doi.org/10.1007/s10043-003-0131-7,2003-01-01,0000-00-00,,,Optical Review,10,3,131-132,,,,,,,,,,"In this paper we derive the performance bound on multiple-pulse position modulation (MPPM). We compare this bound with power and bandwidth efficiency of MPPM derived from the error probability, cutoff rate, and inverse pulse width approximation expressions.",,,,,,,10.1007/s10043-003-0131-7,0,0,published,2017-04-18 18:07:57,2017-04-18 18:07:57,,
116,Partial-Response Precoding Scheme for Multiple Pulse-Position Modulation,article,RN17,H. Park and J. R. Barry,,1350-2433,,2003-01-01,0000-00-00,,,IEE Proceedings - Optoelectronics,150,2,133-137,,,,,,,,,,"The authors propose a partial-response precoding scheme for combating intersymbol interference that is compatible with trellis codes based on multiple pulse-position modulation. The scheme reduces the span of intersymbol interference from a possibly infinite number to two baud periods, significantly reducing the complexity of the receiver equaliser. Numerical results show that, in terms of performance and complexity, the proposed scheme compares favourably to conventional linear equalisation, block decision-feedback equalisation and superstate maximum-likelihood sequence detection.",,,,,,,10.1049/ip-opt:20030209,0,0,published,2017-04-18 18:07:58,2017-04-18 18:07:58,,
128,Performance Improvement Techniques for CCK-OFDM WLAN Modem,article,RN19,Jeong Wonjeong and Park Hyuncheol and Lee Hyuckjae and Hwang Sunghyun,,0098-3063,,2003-01-01,0000-00-00,,,IEEE Transactions on Consumer Electronics,49,3,602-605,,,,,,,,,,"In this paper, we show the equivalence between complementary code keying (CCK) codeword and coset of the first order Reed-Muller (RM) code with variables of three. The CCK codewords are Golay sequences which have peak-to-average power ratio (PAPR) of two at most and can correct one error. We propose a CCK-orthogonal frequency division multiplexing (OFDM) modem to reduce PAPR. Also, we present the performance improvement techniques by increasing the variables of four to correct three errors and reduce PAPR at least 9dB with this system. Although, two Fast Hadamard Transform (FHT) blocks of size 8 &amp;times; 64 are required at the receiver, we reduce the complexity by using FHT blocks of size 8 &amp;times; 64 and 2 &amp;times; 4 without deteriorating the performance. We generalize our results that we may increase the variables of RM code to enhance the error correcting and PAPR reduction capabilities without increasing receiver's complexity.",,,,,,,10.1109/TCE.2003.1233781,0,0,published,2017-04-18 18:07:59,2017-04-18 18:07:59,,
73,Convolutional Coded Pulse-Position Modulation on Wireless Infrared Link,article,RN16,Park Hyuncheol,,1350-2433,,2001-01-01,0000-00-00,,,IEE Proceedings - Optoelectronics,148,4,199-203,,,,,,,,,,"The performance of convolutional codes based on pulse-position modulation (PPM) for wireless infrared communication is reported. It is assumed that the receiver uses maximum-likelihood sequence detection (MLSD) to mitigate the effects of channel dispersion, which are modelled using a first-order low-pass filter. The upper bounds are derived for the minimum distance of convolutional coded PPM and compared with the Simplex bound. The performance of convolutional coded PPM is compared with the cutoff rate",,,,,,,10.1049/ip-opt:20010697,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
76,PC-Based Receiver for Eureka-147 Digital Audio Broadcasting,article,RN14,Cho Jaehee and Cho Namshin and Bang Keukjoon and Park Myunghee and Jun Heeyoung and Park Hyuncheol and Hong Daesik,,0018-9316,,2001-01-01,0000-00-00,,,IEEE Transactions on Broadcasting,47,2,95-102,,,,,,,,,,"We present the design and implementation for a Eureka-147 digital audio broadcasting (DAB) receiver. We establish the specifications for the receiver and design the blocks required for DAB reception. Due to the fact that orthogonal frequency division multiplexing (OFDM) is the transmission technique used in the DAB system, the synchronization block plays a key role in the overall system performance among the receiving blocks in the DAB receiver, and for this reason we describe it in detail here. We also include descriptions of several implementation techniques that enable the receiver to run in real-time on a PC. Our findings show that the receiver implemented as described here satisfactorily meets our predetermined specifications",,,,,,,10.1109/11.948262,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
79,A Coarse Frequency Offset Estimation in an OFDM System Using the Concept of the Coherence Phase Bandwidth,article,RN15,Bang Keukjoon and Cho Namshin and Cho Jaehee and Jun Heeyoung and Kim Kwangchul and Park Hyuncheol and Hong Daesik,,0090-6778,,2001-01-01,0000-00-00,,,IEEE Transactions on Communications,49,8,1320-1324,,,,,,,,,,"We propose a new coarse frequency offset estimation algorithm in orthogonal frequency-division multiplexing systems, which performs robust operation in the presence of a symbol timing offset within an allowed range. The effect of a symbol timing offset on estimating a coarse frequency offset is analyzed, and the coherence phase bandwidth according to the allowed symbol timing offset is introduced. The proposed algorithm adapts the concept of the coherence phase bandwidth for the purpose of weakening the effect of the symbol timing offset",,,,,,,10.1109/26.939841,0,0,published,2017-04-18 18:07:53,2017-04-18 18:07:53,,
