date,year,title,content,status,thumbnail_file,image_files
2022-03-28 14:59:53,2022,2022 3월 생일파티,3월에 생일을 맞은 이승훈 석박사 통합과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2022/03/KakaoTalk_20220328_143530500_08-e1648446419654.jpg,2022/03/KakaoTalk_20220328_143530500_08-e1648446419654.jpg|2022/03/KakaoTalk_20220328_143530500_04-e1648446521342.jpg
2022-01-18 16:04:51,2022,2022 1월 생일파티,1월에 생일을 맞은 김선용 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2022/01/KakaoTalk_20220118_130934696_03.jpg,2022/01/KakaoTalk_20220118_130934696_02.jpg|2022/01/KakaoTalk_20220118_130934696_01.jpg|2022/01/KakaoTalk_20220118_130934696.jpg
2021-12-16 14:25:36,2021,2021 IEEE MILCOM,최중섭 박사과정이 미국의 샌디에고에서 열린 2021년도 IEEE MILCOM (Military Communications Conference) 에 참석하였습니다.,publish,2021/12/2021_MILCOM1.jpg,2021/12/2021_MILCOM1.jpg|2021/12/2021_MILCOM2.jpg|2021/12/2021_MILCOM4.jpg|2021/12/2021_MILCOM3.jpg|2021/12/2021_MILCOM5.jpg|2021/12/2021_MILCOM6.jpg|2021/12/2021_MILCOM7.jpg|2021/12/2021_MILCOM8.jpg
2021-12-16 14:15:54,2021,2021 11월 생일파티,11월에 생일을 맞은 지정주 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2021/12/20211103_BP2.jpg,2021/12/20211103_BP3.jpg|2021/12/20211103_BP1-e1639631660544.jpg|2021/12/20211103_BP2.jpg
2021-11-01 16:19:22,2021,2021 10월 생일파티,10월에 생일을 맞은 최중섭 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2021/11/20211022_BP2.jpg,2021/11/20211022_BP1.jpg|2021/11/20211022_BP2.jpg
2021-11-01 16:17:46,2021,2021ICTC,"석사과정 서경찬, 이선민 학생이 제주도에서 열린 2021년도 ICTC에 참석하였습니다.",publish,2021/11/2021ICTC1-1.jpg,2021/11/2021ICTC2-1.jpg|2021/11/2021ICTC1-1.jpg
2021-10-19 12:13:42,2021,2021 왕우완 박사 결혼식,2021년 10월 17일 왕우완 박사의 결혼식이 있었습니다. 축하드립니다.,publish,2021/10/20211017-wedding2.jpg,2021/10/20211017-wedding4.jpg|2021/10/20211017-wedding3.jpg|2021/10/20211017-wedding2.jpg|2021/10/20211017-wedding1.jpg
2021-09-24 12:31:56,2021,2021 9월 생일파티,9월에 생일을 맞은 Arman 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2021/09/20210917-BP2.jpg,2021/09/20210917-BP3.jpg|2021/09/20210917-BP2.jpg|2021/09/20210917-BP1.jpg
2021-09-09 15:55:51,2021,2021 박재범 석사 결혼식,2021년 9월 3일 박재범 석사의 결혼식이 있었습니다. 축하드립니다.,publish,2021/09/20210905-wedding3.jpg,2021/09/20210905-wedding5.jpg|2021/09/20210905-wedding4.jpg|2021/09/20210905-wedding3.jpg|2021/09/20210905-wedding2-e1631170269349.jpg|2021/09/20210905-wedding1.jpg
2021-08-24 15:41:23,2021,2021 8월 생일파티,8월에 생일을 맞은 전성배 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2021/08/20210824-BP3.jpg,2021/08/20210824-BP1-e1629787155891.jpg|2021/08/20210824-BP2.jpg|2021/08/20210824-BP3.jpg
2021-06-24 17:32:57,2021,2021 한형식 박사 결혼식,2021년 6월 19일 한형식 박사의 결혼식이 있었습니다. 축하드립니다.,publish,2021/06/Wedding2-e1624523459596.jpg,2021/06/Wedding2-e1624523459596.jpg|2021/06/Wedding3-e1624523488870.jpg|2021/06/Wedding1.jpg
2021-05-21 17:05:49,2021,2021 5월 생일파티,"5월에 생일을 맞은 손현수 박사과정, Biniam 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:)",publish,2021/05/20210518-BP1-e1621584207532.jpg,2021/05/20210518-BP1-e1621584207532.jpg|2021/05/20210518-BP2-e1621584233782.jpg
2021-05-07 12:58:59,2021,2021 JCCI,"박사과정 지정주, 석사과정 이선민, 황민영 학생이 부산에서 열린 2021년도 JCCI에 참석하였습니다.",publish,2021/05/2021JCCI1.jpg,2021/05/2021JCCI1.jpg|2021/05/2021JCCI2.jpg|2021/05/2021JCCI3.jpg|2021/05/2021JCCI4.jpg|2021/05/2021JCCI5.jpg
2021-04-21 19:07:22,2021,2021 4월 생일파티,4월에 생일을 맞은 서경찬 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2021/04/20210421-BP1-e1618999503496.jpg,2021/04/20210421-BP1-e1618999503496.jpg|2021/04/20210421-BP2-e1618999475816.jpg
2021-03-26 13:22:30,2021,2021 3월 생일파티,"3월에 생일을 맞은 남현우 박사과정, 이승훈 석사과정, 황민영 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:)",publish,2021/03/20210326-BP2.jpg,2021/03/20210326-BP1.jpg|2021/03/20210326-BP2.jpg|2021/03/20210326-BP3.jpg
2021-01-20 12:44:04,2021,2021 1월 생일파티,"1월에 생일을 맞은 안홍선 박사과정, 김선용 박사과정, 이선민 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:)",publish,2021/01/20210118-BP.jpg,2021/01/20210113-BP.jpg|2021/01/20210118-BP.jpg
2020-11-17 12:59:26,2020,2020 11월 생일파티,"11월에 생일을 맞은 지정주 박사과정, 우창혁 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:)",publish,2020/11/20201103-BP2-e1605585622852.jpg,2020/11/20201103-BP1.jpg|2020/11/20201103-BP2-e1605585622852.jpg|2020/11/20201110-BP1.jpg|2020/11/20201110-BP2.jpg
2020-11-03 12:57:56,2020,허은혜 박사 결혼식,11월 21일에 허은혜 박사의 결혼식이 있을 예정입니다. 허은혜 박사의 결혼을 축하드립니다.,publish,2020/11/20201121-wedding.jpg,2020/11/20201121-wedding.jpg
2020-10-27 12:59:22,2020,2020 ICTC,"박사과정 김선용, 석사과정 강보경, 양혜원 학생이 제주도에서 열린 2020년도 ICTC에 참석하였습니다.",publish,2020/10/20201022_ICTC4.jpg,2020/10/20201022_ICTC4.jpg|2020/10/20201022_ICTC3-e1603770938142.jpg|2020/10/20201022_ICTC2-e1603770904917.jpg|2020/10/20201022_ICTC1-e1603770872801.jpg
2020-10-26 20:04:10,2020,2020 10월 생일파티,10월에 생일을 맞은 권기림 박사와 최중섭 박사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2020/10/2020.10.01-birthdayparty1-e1603172794363.jpg,2020/10/2020.10.01-birthdayparty2-e1603710204445.jpg|2020/10/20201023-BP1.jpg|2020/10/2020.10.01-birthdayparty1-e1603172794363.jpg|2020/10/20201023-BP2.jpg
2020-09-21 16:59:22,2020,2020 9월 생일파티,9월에 생일을 맞은 Arman 박사과정과 양혜원 석사과정의 생일파티를 진행하였습니다. 생일 축하드립니다:),publish,2020/09/2020.09.21-birtydayparty2-e1600674963535.jpg,2020/09/2020.09.05-birthdayparty1-e1600674893881.jpg|2020/09/2020.09.05-birthdayparty2.jpg|2020/09/2020.09.21-birtyday-party1-e1600674939467.jpg|2020/09/2020.09.21-birtydayparty2-e1600674963535.jpg
2020-08-24 14:34:41,2020,2020 8월 생일파티,8월에 생일을 맞은 전성배 박사과정의 생일파티를 진행하였습니다. 생일 축하합니다:),publish,2020/08/2020.08.24-birthdayparty1-e1598247135304.jpg,2020/08/2020.08.24-birthdayparty1-e1598247135304.jpg|2020/08/2020.08.24-birthdayparty2-e1598247064172.jpg
2020-07-24 14:32:03,2020,2020 하계 워크샵,2020.07.23 카이스트에서 하계 워크샵을 진행하였습니다. 자신의 연구 내용을 발표하고 의견을 공유하는 유익한 자리를 가졌습니다.,publish,2020/07/2020.07.23.workshop1.jpg,2020/07/2020.07.23.workshop2.jpg|2020/07/2020.07.23.workshop3.jpg|2020/07/2020.07.23.workshop4.jpg|2020/07/2020.07.23.workshop5.jpg|2020/07/2020.07.23.workshop6.jpg|2020/07/2020.07.23.workshop7.jpg|2020/07/2020.07.23.workshop8.jpg|2020/07/2020.07.23.workshop9.jpg|2020/07/2020.07.23.workshop10.jpg|2020/07/2020.07.23.workshop11-e1595567432683.jpg|2020/07/2020.07.23.workshop12.jpg|2020/07/2020.07.23.workshop13.jpg|2020/07/2020.07.23.workshop14.jpg|2020/07/2020.07.23.workshop15.jpg|2020/07/2020.07.23.workshop16.jpg
2020-07-13 14:06:37,2020,2020 김남식 박사 결혼식,2020년 7월 11일 김남식 박사의 결혼식이 있었습니다. 축하드립니다.,publish,2020/07/2020.07.11-wedding_1.jpg,2020/07/2020.07.11-wedding_1.jpg|2020/07/2020.07.11-wedding_2.jpg|2020/07/2020.07.11-wedding_3.jpg|2020/07/2020.07.11-wedding_4.jpg
2020-05-28 15:00:00,2020,2020 5월 생일파티,5월에 생일을 맞은 손현수 박사과정의 생일파티를 진행하였습니다. 생일 축하합니다:),publish,2020/05/2020.05.18-birthdayparty2-e1590645493888.jpg,2020/05/2020.05.18-birthdayparty2-e1590645493888.jpg|2020/05/2020.05.18-birthdayparty1.jpg
2020-05-28 14:58:52,2020,2020 5월 생일파티,5월에 생일을 맞은 손현수 박사과정의 생일파티를 진행하였습니다. 생일 축하합니다:),draft,,
2020-05-15 16:51:30,2020,김남식 박사 결혼식 공지,"7월 11일에 김남식 박사의 결혼식이 있을 예정입니다.

김남식 박사의 결혼을 축하드립니다.",publish,2020/05/Notice_wedding_nskim.jpg,2020/05/Notice_wedding_nskim.jpg
2020-04-22 16:40:34,2020,2020 4월 생일파티,4월에 생일을 맞은 서경찬 석사과정의 생일파티를 진행하였습니다.  생일 축하합니다:),publish,2020/04/2020.04.21-birthdayparty1-e1587541116738.jpg,2020/04/2020.04.21-birthday-party2-e1587541079726.jpg|2020/04/2020.04.21-birthdayparty1-e1587541116738.jpg
2020-03-05 13:06:36,2020,2020 3월 생일파티,3월에 생일을 맞은 남현우 박사과정과 황민영 학부 연구생의 생일파티를 진행하였습니다. 생일 축하합니다:),publish,2020/03/2020.03.03-birthdayparty1-e1583381026346.jpg,2020/03/2020.03.03-birthdayparty2-e1583381070868.jpg|2020/03/2020.03.03-birthdayparty1-e1583381026346.jpg|2020/03/2020.03.31-birthdayparty1-e1586413365469.jpg|2020/03/2020.03.31-birthdayparty2-e1586413709726.jpg
2020-02-14 11:57:28,2020,2020 동계 워크샵,2020.02.06 ~ 2020.02.07 1박 2일간 충청남도 공주로 동계 워크샵을 다녀왔습니다. 연구실 구성원간 연구 내용을 공유하고 휴식을 취하며 친목을 다지는 시간을 가졌습니다.,publish,2020/02/workshop3.jpg,2020/02/workshop3.jpg|2020/02/workshop5.jpg|2020/02/workshop2.jpg|2020/02/workshop4.jpg
2020-01-30 11:05:28,2020,2020 1월 생일파티,"1월에 생일을 맞은 왕우완 박사과정, 안홍선 박사과정, 김선용 박사과정, 강보경 석사과정의 생일 파티를 진행하였습니다. 생일 축하합니다:)",publish,2020/01/2020.01.27-birthdayparty2-e1580349616786.jpg,2020/01/2020.01.07-birthdayparty1-e1579066148518.jpg|2020/01/2020.01.13-birthdayparty2-e1579066500670.jpg|2020/01/2020.01.18-birthdayparty1-e1579487909391.jpg|2020/01/2020.01.27-birthdayparty1-e1580349523808.jpg
2020-01-06 19:55:28,2020,2020.01.06 시무식,2020년을 맞아 시무식을 진행하였습니다. 2020년 연구 방향에 대해 이야기를 나누고 새해 인사를 주고받는 시간을 가졌습니다.,publish,2020/01/2020.01.06-kick-off-meeting.jpg,2020/01/2020.01.06-kick-off-meeting.jpg
2019-12-27 13:18:49,2019,2019.12.26 송년회,2019 년을 마무리 하며 연말 인사를 나누고 회식을 진행하였습니다.,publish,2019/12/KakaoTalk_20191227_093913910_01.jpg,2019/12/KakaoTalk_20191227_093913910_04.jpg|2019/12/KakaoTalk_20191227_093913910_01.jpg
2019-12-20 17:22:59,2019,2019 IEEE GLOBECOM,남현우 박사과정이 미국의 하와이에서 열린 2019년도 IEEE Globecom에 참석하였습니다.,publish,2019/12/KakaoTalk_20191220_171730915.jpg,2019/12/KakaoTalk_20191220_171730915.jpg
2019-11-18 14:11:45,2019,2019 한국통신학회 하계학술대회 우수논문 선정,"임승찬 박사, 왕우완 박사과정이 2019 한국통신학회 하계학술대회에서 우수논문상을 수상하였습니다.",publish,2019/11/2019.jpg,2019/11/2019.jpg
2019-11-13 17:05:51,2019,2019 제 3회 삼성 AI 포럼,남현우 박사과정과  최혜민 석사과정이 서울에서 열린 2019년도 삼성 AI 포럼에 참석하였습니다.,publish,2019/11/KakaoTalk_20191112_234922623.jpg,2019/11/KakaoTalk_20191112_234922623.jpg
2019-11-13 17:03:40,2019,2019 IEEE APCC,지정주 박사과정이 베트남의 호치민에서 열린 2019년도 IEEE APCC(Asia-Pacific Conference on Communications)에 참석하였습니다.,publish,2019/11/IMG_2091.jpg,2019/11/MG_9451.jpg|2019/11/IMG_2091.jpg|2019/11/IMG_2111-e1573632009884.jpg|2019/11/MG_9782.jpg
2019-11-09 14:47:41,2019,2019 권기림 박사과정 결혼식,2019년 11월 3일 권기림 박사과정의 결혼식이 있었습니다. 축하드립니다.,publish,2019/11/KakaoTalk_20191109_144438013_01.jpg,2019/11/KakaoTalk_20191109_144438013_01.jpg|2019/11/KakaoTalk_20191109_144438013_02.jpg|2019/11/KakaoTalk_20191109_144438013_04.jpg
2019-10-07 14:25:39,2019,2019 IEEE VTC,김선용 박사과정과  손현수 석사과정이 미국의 하와이에서 열린 2019년도 IEEE VTC 에 참석하였습니다.,publish,2019/10/KakaoTalk_20191007_135952728.jpg,2019/10/KakaoTalk_20191007_135952728.jpg
2019-09-03 13:25:26,2019,2019 임승찬 박사 결혼식,2019년 9월 1일 임승찬 박사의 결혼식이 있었습니다. 축하드립니다.,publish,2019/09/KakaoTalk_20190901_123733305_11.jpg,2019/09/KakaoTalk_20190903_132102880-e1567484607615.jpg|2019/09/KakaoTalk_20190901_123733305_11.jpg|2019/09/KakaoTalk_20190903_131628535_01.jpg
2019-07-15 15:23:44,2019,2019.07.10~12 하계 워크샵,2019년 7월 10일 ~ 12일 전라북도 진안으로 하계 워크샵을 다녀왔습니다. 연구실 구성원 간에 연구 내용을 공유하고 휴식을 취하며 유익한 시간을 보냈습니다.,publish,2019/07/KakaoTalk_20190710_164004330.jpg,2019/07/KakaoTalk_20190712_141755304.jpg|2019/07/KakaoTalk_20190710_164004330.jpg
2019-06-24 13:32:45,2019,2019 하계종합학술발표회,"박사과정 임승찬 남현우, 석사과정 최혜민 학생이 제주에서 열린 하계종합학술발표회를 다녀왔습니다.",publish,2019/06/KakaoTalk_20190624_133048964.jpg,2019/06/KakaoTalk_20190624_133051237.jpg|2019/06/KakaoTalk_20190624_133048964.jpg|2019/06/KakaoTalk_20190624_133008225.jpg|2019/06/KakaoTalk_20190624_133005688.jpg
2019-06-24 13:25:57,2019,2019 IEEE ICC,박사과정 최중섭 학생과 김남식 박사가 중국의 상하이에서 열린 2019년도 IEEE ICC에 참석하였습니다.,publish,2019/06/KakaoTalk_20190624_114518130.jpg,2019/06/KakaoTalk_20190624_114518130.jpg
2019-05-27 13:56:39,2019,2019 남현우 박사과정 결혼식,2019년 5월 25일 남현우 박사과정의 결혼식이 있었습니다. 축하드립니다.,publish,2019/05/KakaoTalk_20190525_142649310_07.jpg,2019/05/KakaoTalk_20190525_135630367.jpg|2019/05/KakaoTalk_20190525_142649310_07.jpg|2019/05/KakaoTalk_20190525_134805412.jpg|2019/05/KakaoTalk_20190525_142649310_062.jpg
2019-05-18 17:22:11,2019,2019 Homecoming day,"2019년 5월 18일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다. '스승의 은혜' 제창 및 체육 행사, 그리고 즐거운 점심 식사를 가졌습니다.",publish,2019/05/KakaoTalk_20190518_122717506.jpg,2019/05/KakaoTalk_20190518_122717506.jpg|2019/05/KakaoTalk_20190518_153343300.jpg|2019/05/KakaoTalk_20190518_141452209.jpg|2019/05/KakaoTalk_20190518_141458832.jpg
2019-05-14 11:58:38,2019,IEEE WD 2019 Best Poster Runner up Award 수상,"<img src=""http://lit.kaist.ac.kr/lit/wp-content/uploads/2019/05/IEEE-WD-2019-Poster-Award-e1557802518224-300x212.jpg"" alt="""" width=""300"" height=""212"" class=""aligncenter size-medium wp-image-13235"" />
전성배 박사과정 학생이 IEEE The 11th Wireless Days Conference (IEEE WD 2019)에서 Microlab과 공동으로 Best Poster Runner up Award를 수상하였습니다.",publish,2019/05/IEEE-WD-2019-Poster-Award-e1557802518224.jpg,2019/05/IEEE-WD-2019-Poster-Award-e1557802518224.jpg
2019-04-02 15:54:47,2019,2019년 딸기파티,2019년 4월 3일 딸기 파티를 진행하였습니다.,publish,2019/04/KakaoTalk_20190402_144342740.jpg,2019/04/KakaoTalk_20190402_144342740.jpg|2019/04/KakaoTalk_20190402_144321629.jpg
2019-02-27 13:25:04,2019,2019.02.26 신입생 환영회,2019년 2월 26일 새로운 Lit의 구성원이 된 신입생들을 환영하기 위한 회식을 진행하였습니다.,publish,2019/02/KakaoTalk_20190226_181233574.jpg,2019/02/KakaoTalk_20190226_181233574.jpg
2019-02-18 11:40:41,2019,2019 학위수여식,"2019학년도 학위수여식에서 우리 연구실의 김기범 박사, 전준표 박사, 김선용 석사, 송새한 석사가 졸업장을 수여받았습니다. 모두 축하드립니다.",publish,2019/02/KakaoTalk_20190215_171550410.jpg,2019/02/KakaoTalk_20190215_171705602_03.jpg|2019/02/KakaoTalk_20190215_171550410.jpg
2019-01-23 20:07:59,2019,2018 IEEE GlOBECOM,"박사과정 권기림, 지정주, 전성배, Arman 학생이 아랍에미리트의 아부다비에서 열린 2018년도 IEEE Globecom에 참석하였습니다.",publish,2019/01/12.jpg,2019/01/12.jpg|2019/01/1234.jpg
2019-01-18 15:56:05,2019,2019.01.16~18 동계 워크샵,"2019.01.16~18 2박 3일간 무주 덕유산 스키장으로 워크샵을 다녀왔습니다.

겨울 스포츠를 즐기며 활력을 충전하고 즐거운 시간을 보냈습니다.",publish,2019/01/KakaoTalk_20190116_172923324.jpg,2019/01/KakaoTalk_20190116_172924011.jpg|2019/01/KakaoTalk_20190116_172923324.jpg
2019-01-04 15:28:45,2019,2018.12.27 송년회,2018 년을 마무리 하며 연말 인사를 나누고 회식을 진행하였습니다.,publish,2019/01/KakaoTalk_20181227_173420463.jpg,2019/01/KakaoTalk_20181227_173420463.jpg
2018-09-17 10:23:36,2018,The third 5G Joint Meeting for collaboration of Korea 5G Forum and Japan 5GMF,"박사과정 임승찬, 한형식 학생이 일본 교토에서 열린 한일공동연구 과제에 회의 참석하였습니다.",publish,2018/09/20180904_141349.jpg,2018/09/IMG_20180904_141907857.jpg|2018/09/20180904_141349.jpg|2018/09/20180904_121853.jpg|2018/09/20180904_095006.jpg|2018/09/20180904_091659.jpg
2018-09-17 10:19:38,2018,2018 PIMRC,박사과정 안홍선 학생이 이탈리아 볼로니아에서 열린 2018년도 PIMRC에 참석하였습니다.,publish,2018/09/IMG_0097.jpg,2018/09/IMG_0097.jpg
2018-09-13 15:52:28,2018,LIT_introduction180906E,,draft,,
2018-07-23 13:45:06,2018,2018 하계 워크샵,"<span style=""text-align: center; color: #747474; text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: 'PT Sans'; font-size: 13px; font-style: normal; font-weight: 400; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: #ffffff; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"">2018년 7월 16일 ~ 17일 전라북도 진안으로 하계 워크샵을 다녀왔습니다. 연구실 구성원 간에 연구 내용을 공유하고 휴식을 취하며 유익한 시간을 보냈습니다.</span>",publish,2018/07/KakaoTalk_20180723_133743230.jpg,2018/07/KakaoTalk_20180723_133743230.jpg|2018/07/KakaoTalk_20180723_133747069.jpg|2018/07/KakaoTalk_20180723_133750999.jpg|2018/07/KakaoTalk_20180723_133805446-e1532321384846.jpg|2018/07/KakaoTalk_20180723_133811030.jpg|2018/07/KakaoTalk_20180723_133812141.jpg|2018/07/KakaoTalk_20180723_133815562.jpg
2018-07-03 10:33:25,2018,2018 Homecoming day,"2018년 6월 30일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다. '스승의 은혜' 제창 및 체육 행사, 그리고 즐거운 저녁 식사를 가졌습니다.",publish,2018/07/IMG_2174.jpg,2018/07/IMG_2174.jpg|2018/07/KakaoTalk_Moim_2bbBIloP1idwLwkXx97YcXvbwXgS0q.jpg|2018/07/KakaoTalk_Moim_7gAQ8qD3jj7ucU9HZRNL8yuJtQKxzA.jpg|2018/07/KakaoTalk_Moim_7gAQ8qD3jj7ucU9HZRNL8yuJtQzOCu.jpg|2018/07/KakaoTalk_Moim_7gAQ8qD3jj7ucZJ5VQ9MJViDUrPBfP-e1532321314355.jpg|2018/07/KakaoTalk_Moim_7gAQ8qD3jj7ucZJ5VQ9MJViDUsdfyx.jpg
2018-04-20 15:12:36,2018,2018.4.20 회식,2018년 4월 20일 중간고사 및 제안서 작업이 마무리 된 기념으로 회식을 진행하였습니다.,publish,2018/04/KakaoTalk_20180420_131442707.jpg,2018/04/KakaoTalk_20180420_131442707.jpg|2018/04/KakaoTalk_20180420_150819607-e1524204657746.jpg|2018/04/KakaoTalk_20180420_150835083-e1524204680283.jpg
2018-04-03 15:40:22,2018,2018년 딸기파티,2018년 4월 3일 딸기파티를 진행하였습니다.,publish,2018/04/KakaoTalk_20180403_151513605-1.jpg,2018/04/KakaoTalk_20180403_151513605.jpg|2018/04/KakaoTalk_20180403_151457149.jpg|2018/04/KakaoTalk_20180403_151529795.jpg
2018-03-05 10:32:07,2018,2018 임우창 선배님 결혼식,2018년 3월 3일 졸업생 임우창 선배님의 결혼식이 있었습니다. 축하드립니다.,publish,2018/03/IMG_1528.jpg,2018/03/IMG_1528.jpg
2018-02-24 23:04:20,2018,2018 학위수여식,"2018학년도 학위수여식에서 우리 연구실의 허은혜 박사, 이원석 석사, 지정주 석사가 졸업장을 수여받았습니다. 모두 축하드립니다.",publish,2018/02/KakaoTalk_Moim_2bbBIloP1icmmQA4Zz5yZSKayJAbXI.jpg,2018/02/KakaoTalk_Moim_2bbBIloP1icmmQA4Zz5yZSKayJAbXI.jpg|2018/02/KakaoTalk_Moim_2bbBIloP1icmmQA4Zz5yZSKayJFGXE.jpg|2018/02/KakaoTalk_Moim_2bbBIloP1icmmQA4Zz5yZSKayJhuym.jpg|2018/02/KakaoTalk_Moim_2bbBIloP1icmmQA4Zz5yZSKayJl4cO.jpg
2018-01-23 15:57:42,2018,송새한 임승찬 2017 한국통신학회 우수논문상,"송새한 석사과정, 임승찬 박사과정 학생이 2017 한국통신학회 추계종합학술발표회에서 우수논문상을 수상하였습니다.",publish,2018/01/KakaoTalk_20180123_190121748.jpg,2018/01/KakaoTalk_20180123_155704169.jpg|2018/01/KakaoTalk_20180123_190121748.jpg|2018/01/KakaoTalk_20180123_190124495.jpg|2018/01/KakaoTalk_20180123_190125498.jpg
2018-01-23 15:55:32,2018,왕우완 2015 한국통신학회 우수논문상,왕우완 박사과정 학생이 2015년 한국통신학회 하계종합학술발표회에서 우수논문상을 수상하였습니다.,publish,2018/01/KakaoTalk_20180123_155449702.jpg,2018/01/KakaoTalk_20180123_155449702.jpg
2018-01-23 13:18:49,2018,2018 동계 워크샵,2018년 1월 17일 ~ 19일 강원도 정선으로 동계 워크샵을 다녀왔습니다. 연구실 구성원 간에 연구 내용을 공유하고 휴식을 취하며 유익한 시간을 보냈습니다.,publish,2018/01/KakaoTalk_20180117_130948832-e1516681086351.jpg,2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfKaVkR.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfJT36V.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1g4uZmKU2fm5vbSwmGJ.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1g4uZmKU2fm5vbSuaid.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1g4uZmKU2fm5vbSLdoR.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1g4uZmKU2fm5vbSdWnf.jpg|2018/01/KakaoTalk_20180118_182417057.jpg|2018/01/KakaoTalk_20180118_182342799.jpg|2018/01/KakaoTalk_20180117_130948832-e1516681086351.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1g4uZmKU2fm5vbS42AN.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfKfk7T.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfKswvv.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfKzoKl.jpg|2018/01/KakaoTalk_Moim_2bbBIloP1ic1iMt4FY7beDktfK3uZH.jpg
2018-01-08 15:49:23,2018,ARIB 방문,교수님과 박사과정 임승찬 학생이 일본 전파산업회(ARIB)에 방문하여 한일공동연구 과제착수회의에 참여하였습니다.,publish,2018/01/IMG_1316.jpg,2018/01/IMG_1316.jpg
2017-12-26 14:42:57,2017,2017 신태동 선배님 결혼식,2017년 12월 9일 신태동 선배님의 결혼식이 있었습니다. 축하드립니다.,publish,2017/12/KakaoTalk_20171226_143753557.jpg,2017/12/KakaoTalk_20171226_143753557.jpg
2017-12-26 10:10:49,2017,2017.12.21 연구실 송년회,2017년 12월 21일 연구실 송년회가 있었습니다. 연구실 구성원 모두 2017년 마무리 잘 하시길 바랍니다.,publish,2017/12/KakaoTalk_20171226_100647938.jpg,2017/12/KakaoTalk_20171226_100644419.jpg|2017/12/KakaoTalk_20171226_100647938.jpg
2017-12-15 20:57:47,2017,2017 Globecom 싱가포르,"2017년 12월 4일 ~ 8일 박사과정 왕우완, 안홍선, 전성배 석사과정 지정주 학생이 싱가포르에서 열린 2017 Globecom에 다녀왔습니다.",publish,2017/12/KakaoTalk_20171215_173901788.jpg,2017/12/KakaoTalk_20171215_171628272.jpg|2017/12/KakaoTalk_20171215_173901788.jpg|2017/12/KakaoTalk_20171215_204803666.jpg|2017/12/KakaoTalk_20171215_204805153.jpg|2017/12/KakaoTalk_20171215_172214728.jpg|2017/12/KakaoTalk_20171215_171627306.jpg|2017/12/KakaoTalk_20171215_204759981.jpg
2017-11-13 18:11:18,2017,2017 추계종합학술대회,"2017년 11월 11일 박사과정 임승찬, 석사과정 송새한 학생이 대구에서 열린 추계종합학술발표회를 다녀왔습니다.",publish,2017/11/KakaoTalk_20171113_172721348.jpg,2017/11/KakaoTalk_20171113_172722758.jpg|2017/11/KakaoTalk_20171113_172721348.jpg
2017-10-23 13:55:05,2017,2017 박휘성 선배님 결혼식,2017년 10월 21일 박휘성 선배님의 결혼식이 있었습니다. 축하드립니다.,publish,2017/10/KakaoTalk_20171022_125524742.jpg,2017/10/KakaoTalk_20171023_134518656.jpg|2017/10/KakaoTalk_20171022_125525726-e1508734465223.jpg|2017/10/KakaoTalk_20171022_125524742.jpg|2017/10/KakaoTalk_20171022_125520456.jpg
2017-10-23 13:05:18,2017,2017 PIMRC 캐나다 몬트리올,박사과정 한형식 학생이 캐나다 몬트리올에서 열린 2017년도 PIMRC에 참석하였습니다. (10/8 ~ 10/13),publish,2017/10/20171011_163204.jpg,2017/10/20171013_142408.jpg|2017/10/20171009_152847-e1508731415467.jpg|2017/10/20171009_152915-e1508731325257.jpg|2017/10/20171010_185156-e1508731382974.jpg|2017/10/20171011_163204.jpg|2017/10/20171013_135711-e1508731446840.jpg
